id_hex,id_imovel,titulo,url,preco,descricao,quartos,suites,banheiros,vagas,area,bairro,imagem,imagens,imobiliaria,data_extracao
08154b130526,dfimoveis_1410672,"SCRN 710/711 Bloco D, ASA NORTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-scrn-710-711-bloco-d-1410672,1800,"**** OPORTUNIDADE NA ASA NORTE***

Prédio bem localizado próximo a creches, escolas, faculdade e um grande comércio comp... 12/08/26",1 Quarto,N/A,N/A,N/A,43 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1410672/2912c9ed4a8cfab75bf59cdcf2b58b4d.webp,['https://img.dfimoveis.com.br/fotos/1410672/2912c9ed4a8cfab75bf59cdcf2b58b4d.webp'],INTTER,2026-08-30T15:05:57.949935
c69e41a42d90,dfimoveis_413015,"CCSW 2, SUDOESTE, BRASILIA",/imovel/apartamento-3-quartos-aluguel-sudoeste-brasilia-df-ccsw-2-413015,7800,"CCSW 2 - RESIDENCIAL TOMAZ STARZL - ALTO PADRÃO, COM 155,03m² úteis - 
                                  DE CANTO, 1° AN... 16/04/24",3 Quartos,1 Suíte,N/A,2 Vagas,155 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/413015/6c9482e47c79afbb0fbdd584f5a5bcd3.webp,['https://img.dfimoveis.com.br/fotos/413015/6c9482e47c79afbb0fbdd584f5a5bcd3.webp'],J Ribeiro Emp Imobiliários,2026-08-30T15:05:57.952244
609317acd9d8,dfimoveis_1292665,"St Area Especiais Setor C Norte, TAGUATINGA NORTE, TAGUATINGA",/imovel/loja-0-quartos-aluguel-taguatinga-norte-taguatinga-df-st-area-especiais-setor-c-norte-1292665,8000,"St. C Norte - Ed. Prime | Excelente Loja no Térreo

Esta é a oportunidade ideal para quem busca um espaço pronto, modern... 27/01/26",N/A,N/A,N/A,N/A,100 m²,Taguatinga,https://img.dfimoveis.com.br/fotos/1292665/5338e25649b2d6dfabf4a702b167a6fe.webp,['https://img.dfimoveis.com.br/fotos/1292665/5338e25649b2d6dfabf4a702b167a6fe.webp'],Amaral Imóveis ,2026-08-30T15:05:57.954208
61b947354fd0,dfimoveis_1320494,"QE 30 Conjunto E, GUARA II, GUARA",/imovel/casa-4-quartos-aluguel-guara-ii-guara-df-qe-30-conjunto-e-1320494,6500,"ESTE IMÓVEL ACEITA PERMUTA POR APARTAMENTO NA ASA SUL.

Conheça esta espaçosa casa de 4 quartos, incluindo uma suíte, lo... 17/03/26",4 Quartos,1 Suíte,N/A,3 Vagas,240 m²,Guará,https://img.dfimoveis.com.br/fotos/1320494/220e7a3b22fd9348c8b4508219addee5.webp,['https://img.dfimoveis.com.br/fotos/1320494/220e7a3b22fd9348c8b4508219addee5.webp'],Jeane Rocha Duarte,2026-08-30T15:05:57.956423
ca1d712384c7,dfimoveis_375583,"SAUS Quadra 05 Blocos K Lote 04, ASA SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-sul-brasilia-df-saus-quadra-05-blocos-k-lote-04-375583,790,"J. RIBEIRO IMÓVEIS ALUGA 
SALA - SAUS QUADRA 05 - LOTE 04 - BLOCO K - EDIFÍCIO OK OFFICE TOWER - ASA SUL

Excelente sala... 05/10/21",N/A,N/A,N/A,1 Vaga,35 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/375583/f9f70d1fa4203173eacfc6db966d126d.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/375583/f9f70d1fa4203173eacfc6db966d126d.jpg?format=webp'],J Ribeiro Emp Imobiliários,2026-08-30T15:05:57.958442
a285f70d9f7f,dfimoveis_1415567,"Rua COPAIBA, NORTE, AGUAS CLARAS",/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-copaiba-1415567,3100,"ONE BRASÍLIA IMÓVEIS ALUGA COM EXCLUSIVIDADE APARTAMENTO NO DF PLAZA

Apartamento com 34m² de área privativa em um dos m... 20/08/26",1 Quarto,1 Suíte,N/A,1 Vaga,34 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1415567/d72266995860539b6033a304f3c968ce.webp,['https://img.dfimoveis.com.br/fotos/1415567/d72266995860539b6033a304f3c968ce.webp'],ONE Admin. Imóveis,2026-08-30T15:05:57.960504
356512b18838,dfimoveis_1417484,"SQS 402 Bloco K, ASA SUL, BRASILIA",/imovel/apartamento-2-quartos-aluguel-asa-sul-brasilia-df-sqs-402-bloco-k-1417484,4000,"ATENÇÃO: LEIA COM ATENÇÃO O ANÚNCIO, ANTES DE ENTRAR EM CONTATO CONOSCO. PRINCIPALMENTE RELACIONADO ÀS EXIGÊNCIAS LOCATÍ... 24/08/26",2 Quartos,N/A,N/A,N/A,65 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1417484/eaa3605881543219d04a992173141a9f.webp,['https://img.dfimoveis.com.br/fotos/1417484/eaa3605881543219d04a992173141a9f.webp'],Vanderlei Soares,2026-08-30T15:05:57.964660
d8c81a9fe475,dfimoveis_1108926,"CRS 503 Bloco C, ASA SUL, BRASILIA",/imovel/prdio-0-quartos-aluguel-asa-sul-brasilia-df-crs-503-bloco-c-1108926,25000,"WR IMOBILIARIA ALUGA LOJA/PRÉDIO NA ASA SUL.

PRÉDIO NA ASA SUL MONOINQUILINO TODO REFORMADO. 

Ideal para escritórios c... 06/02/25",N/A,N/A,N/A,N/A,639 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1108926/a770d6c452e18b22cfc7fa65f6f0e975.webp,['https://img.dfimoveis.com.br/fotos/1108926/a770d6c452e18b22cfc7fa65f6f0e975.webp'],WR imobiliária ,2026-08-30T15:05:57.968921
aedcf9abd1d8,dfimoveis_1154473,"SCRN 714/715 Bloco D, ASA NORTE, BRASILIA",/imovel/loja-0-quartos-aluguel-asa-norte-brasilia-df-scrn-714-715-bloco-d-1154473,8000,"Loja vazada, com sobreloja e subsolo, com 05 banheiros, cozinha, escritório, armários e ar condicionado.

Aluguel Bruto.... 03/05/25",N/A,N/A,5,N/A,440 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1154473/4f77e1b3aa3fb127a598cb8fb1c2aab6.webp,['https://img.dfimoveis.com.br/fotos/1154473/4f77e1b3aa3fb127a598cb8fb1c2aab6.webp'],Ovídio Maia imóveis ,2026-08-30T15:05:57.971320
ff7b9a88dac3,dfimoveis_1400468,"QS 5 Rua 400, AREAL, AGUAS CLARAS",/imovel/apartamento-2-quartos-aluguel-areal-aguas-claras-df-qs-5-rua-400-1400468,3500,"QS 5 RUA 400 - Apartamento de 2 quartos sendo 1 suíte - Ed. Montana Águas Claras / DF.

Alugue agora e seja o PRIMEIRO a... 21/07/26",2 Quartos,1 Suíte,N/A,1 Vaga,59 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1400468/b3b13eaea1fdac6964ac685ecaccdab7.webp,['https://img.dfimoveis.com.br/fotos/1400468/b3b13eaea1fdac6964ac685ecaccdab7.webp'],Coemi Imóveis ,2026-08-30T15:05:57.973448
f760e446c811,dfimoveis_1377792,"SMPW Quadra 1, PARK WAY, BRASILIA",/imovel/casa-condominio-4-quartos-aluguel-park-way-brasilia-df-smpw-quadra-1-1377792,20000,"Se você procura uma casa para alugar no Park Way que reúna conforto, sofisticação e excelente localização, esta é uma op... 06/07/26",4 Quartos,4 Suítes,N/A,4 Vagas,408 m²,Park Way,https://img.dfimoveis.com.br/fotos/1377792/a7d8bbc3d25fb039e9f37cda2ec5f85e.webp,['https://img.dfimoveis.com.br/fotos/1377792/a7d8bbc3d25fb039e9f37cda2ec5f85e.webp'],Viver imobiliária,2026-08-30T15:05:57.975610
8d86dab99e1d,dfimoveis_1411274,"SQSW 303 Bloco E, SUDOESTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-sudoeste-brasilia-df-sqsw-303-bloco-e-1411274,5500,"Descubra um apartamento confortável e acessível no coração do SUDOESTE, Brasília. Localizado na SQSW 303 Bloco E, este i... 13/08/26",2 Quartos,1 Suíte,N/A,1 Vaga,98 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/1411274/9ae43eab2a6f121d4b9d76ef8bd4e576.webp,['https://img.dfimoveis.com.br/fotos/1411274/9ae43eab2a6f121d4b9d76ef8bd4e576.webp'],Rodrigo de Amorim Araujo,2026-08-30T15:05:57.977874
c15e87e4015f,dfimoveis_1420571,"Rodovia DF 150, GRANDE COLORADO, SOBRADINHO",/imovel/apartamento-2-quartos-aluguel-grande-colorado-sobradinho-df-rodovia-df-150-1420571,1600,"ALUGO LINDO APARTAMENTO NO GRANDE COLORADO!
2 DORMITÓRIOS 
BANHEIRO SOCIAL COM BOX
COZINHA COM ARMÁRIOS PLANEJADOS E ... 30/08/26",2 Quartos,N/A,N/A,1 Vaga,60 m²,Sobradinho,https://img.dfimoveis.com.br/fotos/1420571/a3b98376ac4685c8bb56bde7466db0fb.webp,['https://img.dfimoveis.com.br/fotos/1420571/a3b98376ac4685c8bb56bde7466db0fb.webp'],Rodrigo Negócios Imobiliários,2026-08-30T15:05:57.980239
a62eb2efb873,dfimoveis_1370172,"SCN Quadra 01 Bloco E, ASA NORTE, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-norte-brasilia-df-scn-quadra-01-bloco-e-1370172,1200,"Excelente oportunidade para instalar sua empresa em um espaço funcional, moderno e bem localizado. Com 27,85 m² de área ... 18/06/26",N/A,N/A,N/A,1 Vaga,27 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1370172/77ec2b4e3849f1e64710a6617c904735.webp,['https://img.dfimoveis.com.br/fotos/1370172/77ec2b4e3849f1e64710a6617c904735.webp'],Cláudio Werneck Imóveis,2026-08-30T15:05:57.983142
b76e302339df,dfimoveis_1403883,"SQS 309, ASA SUL, BRASILIA",/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-309-1403883,9500,"Imagine morar na confortável Asa Sul, em Brasília, no charmoso bairro SQS 309. Este apartamento padrão oferece o espaço ... 28/07/26",4 Quartos,1 Suíte,N/A,2 Vagas,228 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1403883/d0b590d6b597a9d1cca35f4e4e1a0d9a.webp,['https://img.dfimoveis.com.br/fotos/1403883/d0b590d6b597a9d1cca35f4e4e1a0d9a.webp'],EMBASSY REAL STATE,2026-08-30T15:05:57.985985
9fbdbaf503a0,dfimoveis_1182571,"SQN 305 Bloco J, ASA NORTE, BRASILIA",/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-305-bloco-j-1182571,6600,"SQN 305 - Apartamento 3 Quartos, sendo 1 Suíte - Asa Norte - DF

Venha morar em um dos endereços mais centrais e desejad... 14/06/25",3 Quartos,1 Suíte,N/A,1 Vaga,112 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1182571/c968f0b3a3140f15ba956055d2d81ff0.webp,['https://img.dfimoveis.com.br/fotos/1182571/c968f0b3a3140f15ba956055d2d81ff0.webp'],Coemi Imóveis ,2026-08-30T15:05:57.988146
d06b40213c77,dfimoveis_1264882,"CRNW 503 Bloco A Lote 1, NOROESTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-crnw-503-bloco-a-lote-1-1264882,4714,"STUDIO GREEN
Unidade de 01 quarto com vista para jardim interno e com o frescor que uma área verde traz.
Cooktop a gás i... 22/11/25",1 Quarto,1 Suíte,N/A,1 Vaga,47 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1264882/b0260c9c22846aa6f97b2a3454631556.webp,['https://img.dfimoveis.com.br/fotos/1264882/b0260c9c22846aa6f97b2a3454631556.webp'],SP Empreendimentos Imobiliários,2026-08-30T15:05:57.990235
970aabbc099e,dfimoveis_1373809,"SHTN Trecho 2 Lote 3, ASA NORTE, BRASILIA",/imovel/hotel-flat-1-quarto-aluguel-asa-norte-brasilia-df-shtn-trecho-2-lote-3-1373809,3700,"Lindo flat, localizado no Life Resort, local privilegiado, tranquilo, à beira do Lago Paranoá. Apartamento todo reformad... 25/06/26",1 Quarto,N/A,N/A,1 Vaga,30 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1373809/b30be68150528ce1cf7136d5a4c38b70.webp,['https://img.dfimoveis.com.br/fotos/1373809/b30be68150528ce1cf7136d5a4c38b70.webp'],Simone Bordallo Consultoria,2026-08-30T15:06:10.140783
9c02fc24a364,dfimoveis_1329713,"QE 13 Conjunto H, GUARA II, GUARA",/imovel/loja-0-quartos-aluguel-guara-ii-guara-df-qe-13-conjunto-h-1329713,46000,"TH34939 - Qe 13, Excelente Conjunto de Lojas, 280m². Agende sua visita!  

Excelente conjunto de lojas com 280,02 m², co... 03/04/26",N/A,N/A,N/A,N/A,280 m²,Guará,https://img.dfimoveis.com.br/fotos/1329713/4852a06ccfee8942ad8321382b0ed20e.webp,['https://img.dfimoveis.com.br/fotos/1329713/4852a06ccfee8942ad8321382b0ed20e.webp'],Thaís Imobiliária,2026-08-30T15:06:10.142700
0f7c6186d059,dfimoveis_1359032,"SHCGN 712 Bloco P, ASA NORTE, BRASILIA",/imovel/casa-3-quartos-aluguel-asa-norte-brasilia-df-shcgn-712-bloco-p-1359032,6000,"Descrição para anúncio de aluguel:

Excelente casa para locação na SHCGN 712 Bloco P, localizada em região privilegiada ... 26/05/26",3 Quartos,1 Suíte,N/A,1 Vaga,150 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1359032/3b39fc8584742c46c10db7cca7b479c3.webp,['https://img.dfimoveis.com.br/fotos/1359032/3b39fc8584742c46c10db7cca7b479c3.webp'],Luiz Claudio Emp Imob,2026-08-30T15:06:10.144727
3b777526aafb,dfimoveis_1373950,"Rua DAS AROEIRAS, NORTE, AGUAS CLARAS",/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-das-aroeiras-1373950,1800,"COELHO IMÓVEIS CONSULTORIA PRIME ALUGA:

Apartamento mobiliado de 1 quarto! 

Se você busca conforto, praticidade e um e... 26/06/26",1 Quarto,N/A,N/A,N/A,33 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1373950/3018173172942777347ad3e6585a16f6.webp,['https://img.dfimoveis.com.br/fotos/1373950/3018173172942777347ad3e6585a16f6.webp'],Coelho Imóveis Consultoria Prime,2026-08-30T15:06:10.146703
a1f807e3bd71,dfimoveis_1420366,"SCES Trecho 4, ASA SUL, BRASILIA",/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-sces-trecho-4-1420366,6000,"Pacote com condomínio e IPTU inclusos. Água e energia são cobradas à parte.

Apartamento com 42 m² de área privativa, mo... 29/08/26",1 Quarto,1 Suíte,N/A,N/A,42 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1420366/b688fff365ce1ba8911b4a13cb5c581a.webp,['https://img.dfimoveis.com.br/fotos/1420366/b688fff365ce1ba8911b4a13cb5c581a.webp'],João Gabriel Pereira,2026-08-30T15:06:10.149111
a9e2dd4c9a4a,dfimoveis_1186081,"SHIS QI 21, LAGO SUL, BRASILIA",/imovel/casa-4-quartos-aluguel-lago-sul-brasilia-df-shis-qi-21-1186081,55000,"Excelente Casa Térrea de esquina com localização privilegiada na QI 21, com vocação para escritório e residencial.

Terr... 21/06/25",4 Quartos,N/A,N/A,20 Vagas,889 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/1186081/b39b7bc864f1958d5ab79d93c89a399a.webp,['https://img.dfimoveis.com.br/fotos/1186081/b39b7bc864f1958d5ab79d93c89a399a.webp'],Inovar Imóveis,2026-08-30T15:06:10.151621
926e474926bb,dfimoveis_1339704,"SQNW 305 Bloco H, NOROESTE, BRASILIA",/imovel/apartamento-3-quartos-aluguel-noroeste-brasilia-df-sqnw-305-bloco-h-1339704,10500,"PRIMEIRA LOCAÇÃO EM PRÉDIO RECÉM CONSTRUÍDO – YARD PREMIUM NO NOROESTE

Apartamento de 3 quartos, canto, com 135m², bem ... 22/04/26",3 Quartos,1 Suíte,N/A,3 Vagas,135 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1339704/cb8dd765b1ce1f27f9c4f78f52c000ad.webp,['https://img.dfimoveis.com.br/fotos/1339704/cb8dd765b1ce1f27f9c4f78f52c000ad.webp'],Elevare imobi,2026-08-30T15:06:10.155214
c7de6e43d514,dfimoveis_1414078,"CRNW 511 Bloco A Lote 1, NOROESTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-crnw-511-bloco-a-lote-1-1414078,7650,"UNION 511 - SETOR NOROESTE
2 QTS SENDO 1 SUITE 
TUDO NVO 
MOBILIADO
GARANTIA LOCATICIA  ATRAVES DE CAUCAO
VALOR DO ALUGU... 18/08/26",2 Quartos,1 Suíte,N/A,1 Vaga,51 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1414078/d56207d9d818545dd20c8597a8f975ef.webp,['https://img.dfimoveis.com.br/fotos/1414078/d56207d9d818545dd20c8597a8f975ef.webp'],Imóveis do DF,2026-08-30T15:06:10.158190
12770426101a,dfimoveis_1166042,"SDS Bloco F E G Lote Lote 41, ASA SUL, BRASILIA",/imovel/loja-0-quartos-aluguel-asa-sul-brasilia-df-sds-bloco-f-e-g-lote-lote-41-1166042,6000,"Excelente Oportunidade para o Seu Negócio!

Alugue uma ampla loja conjugada, totalmente reformada, no Condomínio Baracat... 17/05/25",N/A,N/A,N/A,N/A,159 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1166042/0fe93382b8fc26abd129e4c3808a5051.webp,['https://img.dfimoveis.com.br/fotos/1166042/0fe93382b8fc26abd129e4c3808a5051.webp'],Êxito Netimóveis,2026-08-30T15:06:10.160263
1180a95ddede,dfimoveis_1417579,"Rua 9, METROPOLITANA, NUCLEO BANDEIRANTE",/imovel/casa-2-quartos-aluguel-metropolitana-nucleo-bandeirante-df-rua-9-1417579,3800,"SOBRADO COM: 02 SALAS, 02 QUARTOS SENDO 01 SUITE COM VARANDA, COPA, COZINHA, BANHEIRO SOCIAL COM BOX, LAVABO, ÁREA DE SE... 25/08/26",2 Quartos,1 Suíte,N/A,1 Vaga,205 m²,Núcleo Bandeirante,https://img.dfimoveis.com.br/fotos/1417579/2c0b00216ba228dd9e283a3155707c33.webp,['https://img.dfimoveis.com.br/fotos/1417579/2c0b00216ba228dd9e283a3155707c33.webp'],Realiza Imóveis ,2026-08-30T15:06:10.162408
ea5c1824a242,dfimoveis_1406517,"Avenida Parque Águas Claras Quadra 301 Conjunto 08, NORTE, AGUAS CLARAS",/imovel/galpo-0-quartos-aluguel-norte-aguas-claras-df-avenida-parque-aguas-claras-quadra-301-conjunto-08-1406517,90000,"PRÉDIO AVENIDA PARQUE 1.100m2


Prédio para locação Avenida Parque


 Térreo 400m2
 1 pavimento 350 m2
 2 pavimento 350 ... 04/08/26",N/A,N/A,N/A,N/A,1100 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1406517/1278e5d29b4e31ead681ef33eca5cb6b.webp,['https://img.dfimoveis.com.br/fotos/1406517/1278e5d29b4e31ead681ef33eca5cb6b.webp'],Inove Negócios ,2026-08-30T15:06:10.164381
dbf25854046b,dfimoveis_1351459,"Rua 22, SUL, AGUAS CLARAS",/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-rua-22-1351459,5800,"Excelente apartamento para alugar em Águas Claras, com amplos 146 m². Este imóvel possui 3 dormitórios, sendo 1 suítes, ... 13/05/26",3 Quartos,2 Suítes,N/A,1 Vaga,146 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1351459/df515c315a2b26b9ab3f3e6eae95f593.webp,['https://img.dfimoveis.com.br/fotos/1351459/df515c315a2b26b9ab3f3e6eae95f593.webp'],Antônio Filho Imobiliária,2026-08-30T15:06:10.166940
af9ec1f595f4,dfimoveis_1006401,"Quadra 1 Conjunto 4, VICENTE PIRES, VICENTE PIRES",/imovel/casa-condominio-4-quartos-aluguel-vicente-pires-vicente-pires-df-quadra-1-conjunto-4-1006401,12500,"Excelente Localização, casa em condomínio fechado, com guarita eletrônica. 
Linda casa, com acabamento espetacular e ini... 15/07/24",4 Quartos,3 Suítes,N/A,4 Vagas,380 m²,Vicente Pires,https://img.dfimoveis.com.br/fotos/1006401/595f3c06ca403dbf76a88973ad6bf3e0.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/1006401/595f3c06ca403dbf76a88973ad6bf3e0.jpg?format=webp'],F&M Imobiliária,2026-08-30T15:06:10.170007
910dadf1ba0e,dfimoveis_1351230,"Rua 22, SUL, AGUAS CLARAS",/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-rua-22-1351230,5800,"Localizado em Águas Claras, no Edifício Monte Carlo, esta excelente cobertura oferece conforto, espaço e praticidade em ... 13/05/26",3 Quartos,1 Suíte,N/A,2 Vagas,147 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1351230/6684353e1322f9a43537483ac11cadbd.webp,['https://img.dfimoveis.com.br/fotos/1351230/6684353e1322f9a43537483ac11cadbd.webp'],GRUPO JK,2026-08-30T15:06:10.172151
1181edeeace0,dfimoveis_11990,"SHIS QI 23 Bloco B, LAGO SUL, BRASILIA",/imovel/loja-0-quartos-aluguel-lago-sul-brasilia-df-shis-qi-23-bloco-b-11990,3800,"Loja Comercial com Térreo e Subsolo no Lago Sul - Edifício Top 23
SHIS QI 23 Bloco B  Brasília-DF.

Esta loja comercial,... 17/07/17",N/A,N/A,N/A,N/A,58 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/11990/80334e7393c4a376ab6b47a69db9ad53.webp,['https://img.dfimoveis.com.br/fotos/11990/80334e7393c4a376ab6b47a69db9ad53.webp'],Consult Imóveis,2026-08-30T15:06:10.176094
5c07cec69170,dfimoveis_1362172,"Rua 16, SUL, AGUAS CLARAS",/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-rua-16-1362172,4200,"**RESIDENCIAL POLITEC ÁGUAS CLARAS**

Apartamento com 3 Quartos, 1 Suíte, 1 Vaga de Garagem e Lazer Completo!!

localiza... 02/06/26",3 Quartos,1 Suíte,N/A,1 Vaga,92 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1362172/0e8c48434d1b5cfd2a9217804f700ad7.webp,['https://img.dfimoveis.com.br/fotos/1362172/0e8c48434d1b5cfd2a9217804f700ad7.webp'],Elias Junior Assessoria Imobiliária,2026-08-30T15:06:10.178352
222553e39306,dfimoveis_964536,"SHIS QI 26, LAGO SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-lago-sul-brasilia-df-shis-qi-26-964536,1500,"Comércio Movimentado e bem localizado no Lago Sul

Esta sala oferece o ambiente ideal para o seu negócio florescer no p... 29/04/24",N/A,N/A,N/A,N/A,42 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/964536/5cd78670451ec59cbe567491d0078ea3.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/964536/5cd78670451ec59cbe567491d0078ea3.jpg?format=webp'],Nicolle Menali,2026-08-30T15:06:10.180458
b6ca5c6e3d5d,dfimoveis_957487,"Quadra 207, SUL, AGUAS CLARAS",/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-quadra-207-957487,4100,Um verdadeiro resort particular: design de alto padrão e marcenaria inteligente no coração de Águas Claras. LETTIERI ALU... 17/04/24,3 Quartos,1 Suíte,N/A,2 Vagas,115 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/957487/e402cacc77e75d3838dd2e58637a9ebc.webp,['https://img.dfimoveis.com.br/fotos/957487/e402cacc77e75d3838dd2e58637a9ebc.webp'],Lettieri Águas Claras,2026-08-30T15:06:10.182962
ae08e3d99aaf,dfimoveis_1165769,"Rua COPAIBA, NORTE, AGUAS CLARAS",/imovel/sala-0-quartos-aluguel-norte-aguas-claras-df-rua-copaiba-1165769,5800,"Excelente sala dupla comercial disponível para aluguel no DF Plaza Shopping, localizada em Águas Claras, Brasília. Com u... 20/05/25",N/A,N/A,N/A,N/A,72 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1165769/4e8c1167e62128105c2e5989cc1af2f4.webp,['https://img.dfimoveis.com.br/fotos/1165769/4e8c1167e62128105c2e5989cc1af2f4.webp'],Ovídio Maia imóveis ,2026-08-30T15:06:10.185719
80254460ca4a,dfimoveis_1418132,"CRNW 510 Bloco B Lote 3, NOROESTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-crnw-510-bloco-b-lote-3-1418132,3400,"Apartamento de um quarto mobiliado, nascente, vista livre, com uma vaga de garagem. 

Com projeto de interiores desenv... 25/08/26",1 Quarto,1 Suíte,N/A,1 Vaga,33 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1418132/c9aba02b3ced833e56babcbe628671d9.webp,['https://img.dfimoveis.com.br/fotos/1418132/c9aba02b3ced833e56babcbe628671d9.webp'],Alaide Lima,2026-08-30T15:06:10.189303
36f1cc9d4769,dfimoveis_1365908,"QS 7 Rua 810, AREAL, AGUAS CLARAS",/imovel/apartamento-2-quartos-aluguel-areal-aguas-claras-df-qs-7-rua-810-1365908,1150,"ALUGUEL BRUTO................................................	 R$ 1.353,55 
DESCONTO PONTUALIDADE.......................... 09/06/26",2 Quartos,N/A,N/A,N/A,51 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1365908/e7a4efa0fdd8baab6b7ea47d25bcb094.webp,['https://img.dfimoveis.com.br/fotos/1365908/e7a4efa0fdd8baab6b7ea47d25bcb094.webp'],Antônio Filho Imobiliária,2026-08-30T15:06:10.191299
b4bfc00f42f4,dfimoveis_1293630,"SHIS QI 15 Conjunto 15, LAGO SUL, BRASILIA",/imovel/casa-4-quartos-aluguel-lago-sul-brasilia-df-shis-qi-15-conjunto-15-1293630,35000,"A Direct Prime aluga uma casa excelente para uso residencial, embaixadas ou escritórios de advocacia em um dos endereços... 28/01/26",6 Quartos,4 Suítes,N/A,5 Vagas,700 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/1293630/54b522936cff07bd4d68b21f6f9a9069.webp,['https://img.dfimoveis.com.br/fotos/1293630/54b522936cff07bd4d68b21f6f9a9069.webp'],DIRECT PRIME ,2026-08-30T15:06:10.193378
b6bb4106dd4c,dfimoveis_1409721,"Rua DAS FIGUEIRAS, NORTE, AGUAS CLARAS",/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-das-figueiras-1409721,2800,"Rua das Figueiras, Lote 05, bloco A, Águas Claras Norte. Excelente localização! Na entrada de Águas Claras, próximo ao P... 11/08/26",2 Quartos,N/A,N/A,1 Vaga,75 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1409721/5d8a582911d1cdf52dc7872f7dbea578.webp,['https://img.dfimoveis.com.br/fotos/1409721/5d8a582911d1cdf52dc7872f7dbea578.webp'],Multivendas - A Sua Imobiliária,2026-08-30T15:06:10.195400
